id,display_name,price,cas_latency,ddr_version,ddr_clock,num_modules,module_size,colour,first_word_latency
818b01b5-4110-44de-bd57-75c81e8cef9c,Crucial CT8G3ERSLD8160B 8 GB,34.99,11.0,3,1600,8,8,Green,13.75
f68e2018-0cba-4ee3-b4f2-51f1130ebaa4,Mushkin Proline 8 GB,22.4,9.0,3,1333,8,8,Silver,13.503
f7c31316-19d0-4c64-9197-455ea5ce8836,G.Skill Ripjaws 16 GB,39.99,18.0,4,2666,8,8,Black,13.503
305f89ae-727a-4b08-8da3-2d0b562e1673,Mushkin Essentials 32 GB,87.43,19.0,4,2666,32,32,Green / Black,14.254
2bfbde5c-a739-4ea2-8f7e-05917bb433f4,Crucial CT16G4RFD8293 16 GB,77.98,21.0,4,2933,16,16,Green / Black,14.32
417a00b7-f01a-4685-8845-f94b1e205712,Mushkin Redline 64 GB,183.99,17.0,4,2933,32,32,,11.592
1caab035-b220-4157-bbb4-71ac6805f1f9,G.Skill Ripjaws V 64 GB,,14.0,4,3600,8,8,Black,7.7780000000000005
547a239d-24dd-41a4-9597-f66a5edc31c6,Mushkin Essentials 4 GB,18.53,9.0,3,1333,2,2,Green,13.503
35233423-3997-4c8b-a95e-77572765a86e,Crucial CT51264AC800 4 GB,65.98,6.0,2,800,4,4,Green,15.0
e7383917-f256-44f2-9a81-8f2bc183036b,Kingston KVR667D2SO/2GR 2 GB,22.4,5.0,2,667,2,2,Green,14.993
4dd43c29-168e-4e28-9fdb-415c0b01452b,Crucial CT51264BD1339 4 GB,26.35,9.0,3,1333,4,4,Green,13.503
56403760-25bd-4059-9ba7-66ef5c907c34,G.Skill F3-10666CL9S-8GBSQ 8 GB,,9.0,3,1333,8,8,Green,13.503
b8d3170f-7c2d-4a03-839a-4d802766226a,Crucial CT2KIT51264BF160B 8 GB,,11.0,3,1600,4,4,Green,13.75
e36aed02-75c4-41d2-97d5-81253e6cfc17,Patriot Signature 8 GB,38.33,9.0,3,1333,8,8,Black,13.503
c7e5b843-3266-4d44-bcde-746d82fa1495,G.Skill F3-1600C11D-16GSL 16 GB,38.17,11.0,3,1600,8,8,Green,13.75
56d26e3e-5c40-4fe9-9003-771edc04bcce,G.Skill F3-1600C11S-4GSL 4 GB,,11.0,3,1600,4,4,,13.75
2d32c7e2-150a-4b47-b830-6ffbe6c7b04e,Patriot Viper SODIMM 8 GB,49.18,9.0,3,1600,8,8,Black / Silver,11.25
4976e24c-2439-4c07-962e-6785544f72f6,G.Skill FA-8500CL7D-8GBSQ 8 GB,,7.0,3,1066,4,4,Black / Green,13.133
e26a926e-0e3f-454a-b4c1-67cf923c4c7d,IBM 00D4968 16 GB,35.36,11.0,3,1600,16,16,Black / Green,13.75
177bf0c8-229e-4c84-ada8-89f645722834,Crucial CT2KIT51264BF160BJ 8 GB,53.99,11.0,3,1600,4,4,Black / Green,13.75
3b32e015-e0fa-48bf-946b-4a1e5eebd7bd,Kingston KVR21R15S4/8 8 GB,32.78,15.0,4,2133,8,8,Black / Green,14.065
71e4203e-30eb-4c1c-9dbb-4332cf9ff945,Crucial CT32G3ELSLQ4160B 32 GB,,11.0,3,1600,32,32,Blue / Silver,13.75
8dccdb7c-1e9f-4e55-b77c-0def9843d571,Crucial CT8G3ERSLS4160B 8 GB,24.99,11.0,3,1600,8,8,Green,13.75
b4022ebc-74b8-45ea-b42f-fdcbe34b7596,Kingston KVR16LR11D4K4/64 64 GB,399.0,11.0,3,1600,16,16,Blue,13.75
72a28554-2954-4598-9ce3-6812b8534bc3,Kingston KVR13LR9D4/16 16 GB,73.73,9.0,3,1333,16,16,Green,13.503
e5206d16-fc22-495c-a9e1-79dc09d0aef1,Kingston KVR13LSE9/8 8 GB,120.0,9.0,3,1333,8,8,Green,13.503
6cd13fcc-d14d-4526-b4b1-e016bc0d2979,Corsair ValueSelect 4 GB,14.99,15.0,4,2133,4,4,Black / Yellow,14.065
6ab8b083-0348-4757-bd73-d77e3ba12d0b,G.Skill Ripjaws 8 GB,23.29,16.0,4,2400,8,8,Black,13.333
af2ec19a-beee-4169-be7d-b3b2000eb976,G.Skill Trident Z 32 GB,,14.0,4,3200,8,8,Red / Silver,8.75
d51b8b01-8549-4044-8cb1-1328d547ba9a,Corsair ValueSelect 16 GB,39.99,15.0,4,2133,16,16,Black,14.065
dff6125e-26bd-4255-96ad-007d08e9a702,Crucial CT2K8G4SFD8213 16 GB,,15.0,4,2133,8,8,Black / Green,14.065
85fd6ca0-d0ee-402c-a856-f3392a452935,Kingston Impact 32 GB,,13.0,4,2133,16,16,Black,12.189
3130e5cd-2c99-4846-8a91-1f6a9692356f,Kingston KCP421SS8/8 8 GB,31.01,15.0,4,2133,8,8,Black / Green,14.065
a5f38e8d-3398-4d0d-9eee-4a75db019f34,Kingston ValueRAM 16 GB,134.99,15.0,4,2133,8,8,Black / Green,14.065
67871dfc-e605-44a6-81e2-fe2c49a75b21,G.Skill Sniper X 32 GB,216.81,16.0,4,3200,8,8,Black / Camo,10.0
c8090722-225c-4f33-9bb0-0beabeeef6c6,Kingston KCP424SS6/4 4 GB,14.45,17.0,4,2400,4,4,Green / Black,14.167
0751c1cd-8dbc-451e-8909-1b65df6a55c8,Mushkin Essentials 32 GB,89.99,17.0,4,2400,16,16,Green / Black,14.167
c314d0d9-5b6b-45a3-8b62-abce6213e792,Crucial CT16G4RFD8266 16 GB,41.0,19.0,4,2666,16,16,Green / Black,14.254
6213a884-62f7-410b-baed-0cbe37be237c,Mushkin Essentials 16 GB,52.99,15.0,4,2133,8,8,Green / Black,14.065
f1a8f5cd-8886-4d8d-a183-278636b2db74,Kingston ValueRAM 8 GB,84.17,17.0,4,2400,8,8,Green / Black,14.167
ce6fc052-6e98-4086-986a-1e174f78f85a,Kingston KVR26S19S8/8 8 GB,18.89,19.0,4,2666,8,8,Green / Black,14.254
b18ccd40-f1b8-4d91-8491-508594a381c5,G.Skill Trident Z Royal 16 GB,,18.0,4,4600,8,8,Gold,7.8260000000000005
c3847042-7bf5-40b5-9ec1-a23b96bb2542,Crucial CT16G4RFS4293 16 GB,275.0,21.0,4,2933,16,16,Green / Black,14.32
e9a14719-0308-4fc2-9c1a-d877d2a178dc,Kingston KSM24ED8/16ME 16 GB,116.38,17.0,4,2400,16,16,Green / Black,14.167
f264eea2-b94d-4382-8b16-a76e75f55c6a,G.Skill Trident Z Royal 32 GB,,14.0,4,3600,16,16,Gold,7.7780000000000005
4e8244e4-e8eb-4b8e-8b41-1ec7fb5c5623,G.Skill Trident Z Royal 64 GB,,14.0,4,3200,32,32,Gold,8.75
16f6e43a-5baa-45e8-8e47-eac6a82d28ed,TEAMGROUP T-Force Dark Z 64 GB,,16.0,4,3200,32,32,Red,10.0
62f670ab-addc-4eca-9d0e-67d6f9cf9520,Silicon Power SP016GBSFU266F02 16 GB,,19.0,4,2666,16,16,Black,14.254
113cfd00-fdeb-48d7-871a-fa37831fd256,G.Skill Trident Z Royal 128 GB,,14.0,4,3200,32,32,Gold,8.75
e2cc85ca-407b-4367-95df-c3ab1bd36c4e,Kingston Server Premier 16 GB,49.22,19.0,4,2666,16,16,,14.254
4a0ddbb5-5eb2-4008-a7c8-b2bc4633e369,Kingston Server Premier 8 GB,30.39,19.0,4,2666,8,8,,14.254
6d3a9896-b675-4ed6-85b6-621f411f4fde,Mushkin Silverline 16 GB,,15.0,4,2133,16,16,Silver,14.065
71835a94-d6a6-4a18-aae9-59a8b94ff769,Mushkin Proline 16 GB,48.04,21.0,4,2933,16,16,,14.32
986d68cc-a682-4f29-b193-b4b5dba3c13f,G.Skill Sniper X 32 GB,,16.0,4,3000,16,16,Black / White,10.667
c0ad8596-d0eb-4ad6-abfe-d1717162276e,G.Skill F4-3200C16Q-64GTZSK 64 GB,429.0,16.0,4,3200,16,16,Gray / Black,10.0
19efd126-3236-4e9d-923f-4c615795d5ee,G.Skill F4-4133C19Q-32GTZKKF 32 GB,,19.0,4,4133,8,8,Black,9.194
be2d1d6c-896c-444f-9168-b7ec43f3ab7c,Silicon Power XPOWER Zenith RGB Gaming 16 GB,,38.0,5,5200,16,16,Black,14.615
53157813-c8e4-4605-806e-7cb1764ed814,Silicon Power XPOWER Zenith RGB Gaming 16 GB,,38.0,5,5200,16,16,White,14.615
f57a08c9-6ce5-4b73-a775-3d37ae69c519,Silicon Power XPOWER Zenith RGB Gaming 32 GB,,38.0,5,5200,16,16,White,14.615
1308d34d-02a4-4db3-bc7b-62b8526e4865,Silicon Power XPOWER Zenith Gaming 16 GB,,38.0,5,5200,16,16,Black,14.615
a51fa410-53f2-4832-be0e-dad5a425887f,Silicon Power XPOWER Zenith Gaming 32 GB,,38.0,5,5200,16,16,Black,14.615
2a931a32-37f0-4b61-b405-f48550943c61,Silicon Power SP032GBLFU266X22 32 GB,,19.0,4,2666,16,16,,14.254
8156b24b-ce7a-48b4-8588-204cd36d643b,Patriot Signature Line 8 GB,,46.0,5,4800,8,8,Black,19.167
fb4d5878-7139-4bb6-99b5-2e9a48719302,Crucial CT25664BC1067 2 GB,,7.0,3,1066,2,2,Green,13.133
275e4fb7-607b-4bd0-a10b-e1b6643324f4,Corsair Dominator 4 GB,,8.0,3,1600,2,2,Black / Blue,10.0
9c2c3f76-0772-4085-9d88-ee4ce0b4770f,Corsair Dominator 12 GB,,8.0,3,1600,2,2,Black / Blue,10.0
c746fd67-7a77-4e14-a826-1b400d96bf39,Corsair Dominator 4 GB,,5.0,2,1066,2,2,Black / Blue,9.381
348afbec-49d8-48b1-9a33-15c893cad477,Corsair XMS3 DHX 4 GB,54.42,9.0,3,1333,2,2,Black / White,13.503
0c6ef955-4265-4ffd-9bc6-41ef62dd3259,Corsair Dominator GT 6 GB,,7.0,3,1600,2,2,Black / Red,8.75
156a78c2-d257-4553-aaae-e007259b4297,Corsair XMS3 3 GB,,9.0,3,1333,1,1,Black / White,13.503
58f5b884-f129-41af-837e-df58667b8c6f,Crucial Ballistix Tracer 1 GB,,4.0,2,800,1,1,Black,10.0
e59f5416-842f-4ab9-bf27-9b1a14f07aba,Corsair Dominator 4 GB,,8.0,3,1600,2,2,Black / Blue,10.0
66ced621-08e2-404a-971c-2a6239d09bea,Corsair Dominator GT 4 GB,,7.0,3,1600,2,2,Black / Red,8.75
07c624c1-fd69-4a42-b78f-47164c6084a8,Corsair Dominator GT 4 GB,,7.0,3,1600,2,2,Black / Red,8.75
37b4fd32-84c3-4a33-bf01-c9764a14ac15,Corsair Dominator 6 GB,,9.0,3,1600,2,2,Black / Blue,11.25
c3819901-9fb4-4e2f-9070-f84b7d44e28e,Corsair XMS3 6 GB,,9.0,3,1333,2,2,Black / White,13.503
6acb8407-53b6-484e-b930-d4efbc4018f9,Corsair Dominator 6 GB,,7.0,3,1600,2,2,Black / Blue,8.75
999eb0cb-ccc7-4e04-ab80-c0e41bc2d1d1,Corsair XMS3 6 GB,,8.0,3,1600,2,2,Black / Blue,10.0
d32d64db-a1cc-45c7-a0a5-125c7effbed3,Corsair XMS2 2 GB,,4.0,2,800,1,1,Black / White,10.0
e61cf62d-e3d6-4b4a-8378-64854b5219b7,Corsair Dominator 2 GB,,9.0,3,1600,1,1,Black / Blue,11.25
7a402628-cc73-4480-a821-007e0f133322,Corsair XMS3 6 GB,,9.0,3,1600,2,2,Black / White,11.25
ff884234-9707-4994-a0ac-b7bbc49cb33d,Corsair Dominator 2 GB,,5.0,2,1066,1,1,Black / Blue,9.381
5e2ed2eb-8d61-43c4-b952-a64024c9f887,Corsair XMS3 2 GB,,9.0,3,1333,1,1,Black / White,13.503
037c65f6-3be9-4f76-aecd-a5641d20c011,Corsair XMS3 2 GB,,9.0,3,1333,1,1,Black / White,13.503
0b0892d2-adf0-4721-8a3a-f556423ee428,Corsair VS1GB667D2 1 GB,,5.0,2,667,1,1,Green,14.993
4aab43ea-4888-4559-9af8-0ca60bdc367d,Corsair VS2GB800D2 2 GB,,5.0,2,800,2,2,Green,12.5
a8bfd153-e8ce-4517-be80-e20be6218ee9,Corsair VS2GBKIT533D2 2 GB,,4.0,2,533,1,1,Green,15.009
48da11a6-4bd0-4ba1-aa03-78da451fb6f1,Crucial Ballistix 1 GB,,4.0,2,800,1,1,Yellow,10.0
e32c3c8d-4757-4e60-b7b9-0dd3c3421888,Crucial Ballistix 2 GB,,4.0,2,800,2,2,Yellow,10.0
969603db-2c5d-4897-b053-62672a8291b5,Crucial CT12864AC800 1 GB,19.98,6.0,2,800,1,1,Green,15.0
3ed60bd0-78ef-4f95-93c2-db9c16918f1a,Crucial CT12864BA1339 1 GB,,9.0,3,1333,1,1,Green,13.503
8cd02eb0-05c1-4f2d-af07-4c5902ae7084,Crucial CT25664AA1067 2 GB,,7.0,2,1066,2,2,Green,13.133
833f297b-414a-45b8-888b-6c6848e61e4c,Crucial CT25672AB667S 2 GB,,5.0,2,667,2,2,Green,14.993
54628fd0-f83a-40f4-8c63-e8321b34c1d7,Crucial CT2CP12872AA667 2 GB,,5.0,2,667,2,2,Green,14.993
bc2ddc81-d4c2-49c7-9c85-f1866dae27fa,Crucial CT2CP25672AA667 4 GB,,5.0,2,667,2,2,Green,14.993
d5ee7733-80bb-4933-a6a9-e3cc81bb2231,Crucial CT2CP25672BA1067 4 GB,,7.0,3,1066,2,2,Green,13.133
3ef28f7c-d9bf-43ad-a4f4-3be7b3bdde0a,Crucial CT2KIT12864BA1339 2 GB,,9.0,3,1333,1,1,Green,13.503
b1af3d24-3fdf-4751-b84a-f0f96c4d2df7,Crucial CT2KIT25664BA1067 4 GB,,7.0,3,1066,2,2,Green,13.133
b7a7dcba-8645-4450-b1b0-f7404bd459df,Crucial CT2KiT51272AB667 8 GB,,5.0,2,667,4,4,Green,14.993
77c670af-9615-4e51-b9c7-6bb35c4228b5,Crucial CT3KIT12864BA1339 3 GB,,9.0,3,1333,1,1,Green,13.503
cc7ade54-e8a0-4110-9697-e779b024eef1,Corsair Dominator 4 GB,,7.0,3,1600,2,2,Black / Blue,8.75
e325d7ea-0a7e-4289-8a5d-0f63c0383338,Corsair Dominator GT 6 GB,,9.0,3,1866,2,2,Black / Red,9.646
31c34079-ed3c-4cca-b5c7-dad4a30c75ce,Corsair Dominator 6 GB,,9.0,3,1800,2,2,Black / Blue,10.0
6de4684f-19d3-4bac-a734-9596dbf0f2f0,Crucial CT25664BA1067 2 GB,19.98,7.0,3,1066,2,2,Green,13.133
7b371f80-55c9-44d5-81e8-5ddcee233e6a,Kingston ValueRAM 4 GB,,7.0,3,1066,2,2,Green,13.133
466a18f5-dbdf-44e8-8fc6-77d7ce9b84c9,Crucial CT25672AA667 2 GB,,5.0,2,667,2,2,Green,14.993
fb504ebd-2273-4011-8117-85891ed1233a,Crucial CT2KIT12872AF66 2 GB,,5.0,2,667,1,1,Green,14.993
d5e2bb29-5a90-4626-8343-103f84093c54,Kingston ValueRAM 1 GB,,4.0,2,533,1,1,Green,15.009
5b128ec0-4513-4ef9-abbf-3b10cc551e91,Kingston ValueRAM 1 GB,40.01,4.0,2,533,1,1,Green,15.009
a6c11f9c-4144-4c34-8974-a7b1890e7172,Kingston ValueRAM 2 GB,,4.0,2,533,1,1,Green,15.009
4383eb62-888a-4424-a438-d2fb659f92f1,Kingston ValueRAM 1 GB,23.0,4.0,2,533,1,1,Green,15.009
595ba0ae-caca-456e-8d19-a26fd5338228,Patriot Extreme Performance 4 GB,,5.0,2,800,2,2,Black / Silver,12.5
4e7d1c97-cf39-49dc-a9bf-40c6cfb24e47,Patriot Sector 5 4 GB,,9.0,3,1333,2,2,Black / Red,13.503
54b83548-bd4b-44f1-a5f6-3074311d573c,Patriot Sector 5 4 GB,,9.0,3,1600,2,2,Black / Red,11.25
c4c8555b-c12f-4a5b-8abc-a275122472f2,Patriot Signature 1 GB,,5.0,2,667,1,1,Green,14.993
fe8caff2-6318-49ab-852c-42e38bd4510f,Patriot PSD21G8002 1 GB,,5.0,2,800,1,1,Green,12.5
c27e845b-009d-475d-8aa8-b2ed52c18ceb,Patriot PSD22G6672 2 GB,,5.0,2,667,2,2,Green,14.993
2947b98d-5337-4d91-b26c-13b5b6eb018e,Patriot Viper 6 GB,,7.0,3,1333,2,2,Black / Blue,10.503
f9985faf-f101-485e-b5d6-5abe6f60c177,Patriot Viper 6 GB,,9.0,3,1600,2,2,Black / Blue,11.25
ad694273-5949-4996-9ce5-8d125e9cc1c7,Patriot Viper II Sector 5 4 GB,,8.0,3,1600,2,2,Black / Red,10.0
fac214c1-b1a5-4f8f-bce8-69ed05e51801,PNY XLR8 4 GB,,5.0,2,1066,2,2,Black,9.381
c18cd3ea-8b30-4bc4-b9e3-d62672acf880,OCZ Platinum 4 GB,,5.0,2,1066,2,2,Black / Silver,9.381
43ce368c-d80d-43b3-b4ee-3b7067a0d5ee,OCZ Platinum Revision 2 2 GB,,4.0,2,800,1,1,Black / Silver,10.0
ae6c223e-af04-44d5-923c-8d3613baa959,OCZ Blade 6 GB,,9.0,3,2000,2,2,Black / Silver,9.0
03189200-edfc-4d30-bce8-77829201e9d7,OCZ Gold Edition 4 GB,,7.0,3,1066,2,2,Black / Gold,13.133
23fa7679-c5de-4f9e-9f74-90ba3b2fac3a,OCZ Platinum 6 GB,,7.0,3,1333,2,2,Black / Silver,10.503
a3986402-7933-4063-9018-ccd0efbed0eb,OCZ Platinum 2 GB,,7.0,3,1600,1,1,Silver,8.75
b0038f28-eb71-425a-b727-b1ca3e5c742d,OCZ Platinum 6 GB,,7.0,3,1600,2,2,Silver,8.75
46ac5e18-5839-4df8-8689-b05c79dd2b44,ADATA Gaming 1 GB,,9.0,3,1600,1,1,Black,11.25
fd577d38-cdf4-4e5c-80d0-39498310672a,ADATA Gaming 6 GB,,9.0,3,1600,2,2,Black,11.25
a15f5f93-79fd-4aea-b8bf-842fb19d5255,G.Skill Ripjaws 4 GB,,8.0,3,1600,2,2,Black / Blue,10.0
3bbd9649-7b73-43fc-9205-33f8aa5d6f89,Corsair Dominator 4 GB,,8.0,3,1600,2,2,Black / Blue,10.0
89cef464-0168-4e67-b122-baeed3822332,Kingston HyperX 6 GB,,7.0,3,1600,2,2,Blue / White,8.75
9d402d47-75c0-437f-8254-1d3f4fb4cfa2,Kingston HyperX 3 GB,,9.0,3,1600,1,1,Blue / White,11.25
344b6a15-2186-4209-84af-8605a9082d1c,Kingston HyperX 3 GB,,8.0,3,1600,1,1,Blue / White,10.0
844388c3-b036-49b0-b3ab-777138f40321,Kingston HyperX 4 GB,,8.0,3,1600,2,2,Blue / White,10.0
20b74943-3c26-47aa-9dc1-470d19575df9,Corsair XMS3 4 GB,,9.0,3,1600,2,2,Black / Blue,11.25
b56a22d1-4d6c-4738-bf30-4d4f5e821d97,Corsair XMS3 4 GB,,7.0,3,1600,2,2,Black / Blue,8.75
5bba8e5e-3b2b-46c3-aa95-3017f4392515,Corsair XMS3 4 GB,,9.0,3,1333,2,2,Black / White,13.503
c24904d9-a3ae-42a9-97e4-8f28dd670d58,Corsair XMS3 4 GB,,9.0,3,1600,2,2,Black / Blue,11.25
da3fd78e-bf0d-4ae9-a836-10c9194ce868,Corsair XMS3 6 GB,,7.0,3,1600,2,2,Black / Blue,8.75
64ec9163-6882-4ca9-98c7-707a92504670,Corsair XMS3 6 GB,,7.0,3,1333,2,2,Black / Blue,10.503
cfac12c3-61fd-42b3-9442-684d2f1f03f4,Corsair XMS3 6 GB,,8.0,3,1600,2,2,Black / Blue,10.0
3b497161-67c8-466c-8930-b61dd732202b,Corsair XMS3 2 GB,,9.0,3,1333,1,1,Black / Blue,13.503
94103d91-3c86-42d3-942c-b10774248776,Corsair XMS 6 GB,,8.0,3,1333,2,2,Black / Blue,12.003
137dccec-9323-494a-83a9-7f8f5c729d35,Corsair XMS 6 GB,,9.0,3,2000,2,2,Black / Blue,9.0
05803266-e763-4008-b264-4c221aa5fc85,Corsair XMS3 8 GB,,9.0,3,2000,4,4,Black / Blue,9.0
a9bb9b60-86cf-4717-b6d2-0dc0be3dda1c,Corsair Dominator GT 4 GB,,9.0,3,2133,2,2,Black / Red,8.439
1cf084cf-d419-4690-8433-441c24b76690,Crucial Ballistix 4 GB,,8.0,3,1600,2,2,Orange,10.0
7e4c987f-6b12-40cf-a76b-9f36213b22e4,Crucial Ballistix 4 GB,,8.0,3,1600,2,2,Orange,10.0
3c61e6b6-e243-4a40-b295-03da9ee4c6f6,Corsair Dominator GT 4 GB,,9.0,3,1866,2,2,Black / Red,9.646
7dffe58b-4725-4442-8f15-7ac276b0c9b0,Corsair Dominator GT 4 GB,,8.0,3,2000,2,2,Black / Red,8.0
e2d906fd-55bf-45dd-9c41-6acbcd688f84,Corsair Dominator GT 6 GB,,8.0,3,2000,2,2,Black / Red,8.0
32ac53f8-4d03-4ae9-8294-c2ce9e8da944,Corsair Dominator GT 8 GB,,9.0,3,1866,2,2,Black / Red,9.646
fecb3479-45d6-4c30-b831-5ce313ce7f9b,Corsair Dominator 3 GB,,8.0,3,1600,1,1,Black / Blue,10.0
14468c61-5c1c-4bb9-b8a2-54b3a0e68d22,Corsair VS2GB1333D3 G 2 GB,,9.0,3,1333,2,2,Black / White,13.503
d2526fe2-fffc-40e2-9d90-c5975fd3be00,ADATA Gaming 2 GB,,9.0,3,1600,2,2,Black / Silver,11.25
730b6cff-c6bb-4297-80dc-59465f0bbadb,ADATA XPG Gaming Series v2.0 4 GB,,9.0,3,1600,2,2,Black / Green,11.25
44c29361-9d2b-4c51-94e8-08e80463eac2,ADATA XPG Gaming Series v2.0 6 GB,,9.0,3,1600,2,2,Black / Green,11.25
9ad276f6-ab0a-4676-929f-b984ce1e3f55,ADATA Plus 4 GB,,8.0,3,1600,2,2,Red / Silver,10.0
da2c9357-f43a-4bce-80df-3c755aabd1c0,ADATA Plus 6 GB,,8.0,3,1600,2,2,Red / Silver,10.0
f7332e01-3dba-4675-b9a2-53c35ac52c1e,Crucial Ballistix 1 GB,,8.0,3,1600,1,1,Orange,10.0
9b1191ef-f064-4435-9bb3-e842f4a1d760,Crucial Ballistix 2 GB,,8.0,3,1600,2,2,Orange,10.0
904a5ca7-449e-44c3-bdcd-ef5040c6db4b,Crucial Ballistix 2 GB,,8.0,3,1600,2,2,Black / Yellow,10.0
ac70f065-31c0-4d64-959c-71ac520b317c,Crucial Ballistix Tracer 2 GB,,8.0,3,1600,2,2,Black / Silver,10.0
5ea63d28-075e-40ff-b34f-98ec7b0e2621,Crucial Ballistix Tracer 2 GB,,8.0,3,1600,2,2,Red / Silver,10.0
1127011f-1c67-4a39-997b-90163a1c8500,Crucial Ballistix Tracer 2 GB,,8.0,3,1600,1,1,Green / Silver,10.0
02d19cd7-f789-4689-af1b-1274e1027d27,Crucial Ballistix Tracer 4 GB,,8.0,3,1600,2,2,Blue / Silver,10.0
4aa021dd-272b-4295-b5a4-e87fe8f65ee4,Crucial Ballistix Tracer 4 GB,,8.0,3,1600,2,2,Green / Silver,10.0
86c51f5d-187f-47cd-8120-bf9076c2f308,Crucial Ballistix Tracer 4 GB,,8.0,3,1600,2,2,Black / Silver,10.0
45399425-50e1-4b18-b118-cb0cfbbbb83f,Crucial Ballistix Tracer 3 GB,,8.0,3,1600,1,1,Blue / Silver,10.0
95946c2e-fd54-4123-9352-b05a3b188e40,Crucial Ballistix Tracer 3 GB,,8.0,3,1600,1,1,Red / Silver,10.0
66bef3e1-de0d-44bc-92fe-a5cd88f59dff,Crucial Ballistix 6 GB,,8.0,3,1600,2,2,Orange / White,10.0
f7ff60c8-a0ef-4ee2-b42d-c5a56dd2517c,Crucial Ballistix Tracer 6 GB,,8.0,3,1600,2,2,Blue / Silver,10.0
d144f5e2-5abf-422f-9d55-13b850336580,Crucial Ballistix Tracer 6 GB,,8.0,3,1600,2,2,Green / Silver,10.0
36e80f40-b882-45bc-87b1-9c1dcf83449d,Crucial Ballistix Tracer 6 GB,,8.0,3,1600,2,2,Black / Silver,10.0
b48456e7-e3ac-4575-885b-78e79bdc952f,Crucial Ballistix Tracer 6 GB,,8.0,3,1600,2,2,Red / Silver,10.0
851cb16d-4cf6-42ba-8a45-745b7ad503fd,G.Skill PI 4 GB,,6.0,3,1600,2,2,Black / Blue,7.5
b33e0d5a-8f56-4c9f-be15-7570be52829c,G.Skill PI + Turbulence 12 GB,,6.0,3,1600,2,2,Black / Blue,7.5
9bf6a5b0-e66e-4023-9723-387dc5b36feb,G.Skill ECO 4 GB,,7.0,3,1600,2,2,Silver,8.75
ffd42191-93bd-4c53-a66b-0ff2dd4d54ac,G.Skill Ripjaws 8 GB,,7.0,3,1600,4,4,Black / Red,8.75
f4b6b747-4823-4357-b88c-6d7867142dcd,G.Skill Trident+ Turbulence II 8 GB,,7.0,3,1600,4,4,Black / Red,8.75
baf102af-8aea-4e79-ba69-f5480a99c227,G.Skill Trident+ Turbulence II 16 GB,,7.0,3,1600,4,4,Black / Red,8.75
de4e9c11-56fe-41ee-8227-fa99255c4349,G.Skill ECO 8 GB,,7.0,3,1600,2,2,Black / Silver,8.75
69bf8c1e-408a-4c6e-abb6-9da0367e628f,G.Skill Ripjaws 8 GB,,7.0,3,1600,2,2,Black / Blue,8.75
f1741f1c-5882-400a-98e8-0e0f9dabbef8,G.Skill Trident+ Turbulence II 12 GB,,7.0,3,1600,4,4,Black / Red,8.75
19be0c5a-ea87-4561-97c9-8b4ef6a3993b,G.Skill PI 6 GB,,7.0,3,1600,2,2,Black / Blue,8.75
00543c1b-5ca9-44e6-a484-01f29b37dd3b,G.Skill PI 12 GB,,7.0,3,1600,2,2,Black / Blue,8.75
ae48e854-510a-41a9-a014-2debdd014986,G.Skill ECO 4 GB,,8.0,3,1600,2,2,Black / Silver,10.0
0b7f7169-9d73-4745-aa00-bb73824491e2,G.Skill Trident 4 GB,,8.0,3,1600,2,2,Black / Red,10.0
c9f489a7-1d22-49c9-8d02-b64fa9b0aec1,G.Skill ECO 8 GB,,8.0,3,1600,4,4,Silver,10.0
8ee93ce3-b5b9-445d-9357-36e5397f3f67,G.Skill Ripjaws 8 GB,,8.0,3,1600,4,4,Black / Blue,10.0
c4946088-bc65-499f-8bd2-3521b84be2ee,G.Skill ECO 8 GB,,8.0,3,1600,2,2,Silver,10.0
57b73fb7-1be2-4203-979e-e77bcea59382,G.Skill Ripjaws 8 GB,,8.0,3,1600,2,2,Black / Blue,10.0
b2ab3918-633e-46d1-bba8-b49bd787c01a,G.Skill F3-12800CL9T-3GBNQ 3 GB,,9.0,3,1600,1,1,Red / Silver,11.25
9905f5b8-5d7a-4982-b831-89b64745a6d0,G.Skill F3-12800CL9T-6GBNQ 6 GB,,9.0,3,1600,2,2,Red / Silver,11.25
ffa9f73f-59ab-4eb3-b717-ead0720d02aa,G.Skill F3-12800CL9T2-12GBNQ 12 GB,,9.0,3,1600,2,2,Red / Silver,11.25
806d58fb-faab-4acb-9d0a-0c39af13ff31,GeIL Black Dragon 4 GB,,8.0,3,1600,2,2,Black / Gold,10.0
26ad961c-085d-4b31-9657-8966fb35f433,GeIL Black Dragon 4 GB,,9.0,3,1600,2,2,Black / Gold,11.25
6573da64-7bfc-47f6-b115-e4a6d01d3167,GeIL Black Dragon 8 GB,,9.0,3,1600,2,2,Black / Gold,11.25
03d390f7-cee1-4ce8-9b4d-0de317d98cd2,GeIL Value PLUS 4 GB,,9.0,3,1600,2,2,Black / Silver,11.25
37b89d44-bf30-41a7-8c32-e88041531133,GeIL Value PLUS 4 GB,,9.0,3,1600,4,4,Black / Silver,11.25
2bc78613-aafb-44d5-aa0a-5ca238a3a90b,GeIL Value PLUS 6 GB,,8.0,3,1600,2,2,Black / Silver,10.0
23911282-738c-4f5f-91fa-666d8f58f310,GeIL Value PLUS 6 GB,,9.0,3,1600,2,2,Black / Silver,11.25
